

('14', '0'):56.60031509399414
('12', '0'):59.92100143432617
('4', '1'):123.57189178466797
('9', '0'):146.74514770507812
('8', '0'):147.52806091308594
('10', '1'):189.24978637695312
('4', '0'):262.8179931640625
('9', '1'):291.8555908203125
('11', '0'):423.0404968261719
('12', '2'):501.0451965332031
('4', '2'):4258.7822265625
('11', '2'):16368.2216796875
('9', '2'):16488.599609375
('15', '0'):45133.109375

('14', '0'):46.421993255615234
('12', '0'):46.70526885986328
('4', '1'):106.18463897705078
('9', '0'):107.83293914794922
('8', '0'):116.45755004882812
('10', '1'):156.26319885253906
('9', '1'):216.87686157226562
('4', '0'):230.11965942382812
('11', '0'):392.0821838378906
('12', '2'):402.3749694824219
('4', '2'):4283.79541015625
('11', '2'):16486.57421875
('9', '2'):16544.990234375
('15', '0'):45363.30078125

('12', '0'):45.37046432495117
('14', '0'):45.997371673583984
('4', '1'):95.41704559326172
('9', '0'):102.98441314697266
('8', '0'):112.14954376220703
('10', '1'):138.5637969970703
('9', '1'):191.77212524414062
('4', '0'):199.93121337890625
('11', '0'):337.97589111328125
('12', '2'):354.6583251953125
('4', '2'):4314.17822265625
('9', '2'):16610.359375
('11', '2'):16666.8359375
('15', '0'):45531.046875

('14', '0'):38.467994689941406
('4', '1'):89.79707336425781
('9', '0'):99.90668487548828
('8', '0'):118.02164459228516
('4', '0'):183.05935668945312
('9', '1'):196.15582275390625
('11', '0'):340.42169189453125
('12', '2'):376.9722900390625
('10', '1'):3231.398681640625
('4', '2'):4353.62841796875
('9', '2'):16674.85546875
('11', '2'):16800.056640625
('15', '0'):45739.15625

('14', '0'):43.942684173583984
('4', '1'):104.31156921386719
('9', '0'):113.9560775756836
('8', '0'):129.67257690429688
('9', '1'):217.7153778076172
('4', '0'):228.5535888671875
('11', '0'):410.4819030761719
('12', '2'):439.2664489746094
('4', '2'):4401.49560546875
('10', '1'):4595.0390625
('9', '2'):16735.7890625
('11', '2'):16942.587890625
('15', '0'):45912.93359375

('14', '0'):72.1482925415039
('4', '1'):134.09397888183594
('9', '0'):149.26808166503906
('8', '0'):175.82119750976562
('4', '0'):272.8948059082031
('9', '1'):288.9555358886719
('11', '0'):504.7020568847656
('12', '2'):538.046630859375
('4', '2'):4424.744140625
('10', '1'):5737.078125
('9', '2'):16821.53125
('11', '2'):17154.4765625
('15', '0'):46072.3671875

('14', '0'):44.51927185058594
('4', '1'):110.90282440185547
('9', '0'):142.59375
('8', '0'):157.49972534179688
('4', '0'):214.59988403320312
('9', '1'):260.7347717285156
('11', '0'):424.70867919921875
('12', '2'):466.14117431640625
('4', '2'):4458.1259765625
('10', '1'):6781.37255859375
('9', '2'):16902.724609375
('11', '2'):17393.453125
('15', '0'):46305.88671875

('14', '0'):60.67817687988281
('4', '1'):143.28079223632812
('9', '0'):171.73220825195312
('8', '0'):192.60125732421875
('4', '0'):302.82586669921875
('9', '1'):349.1874694824219
('11', '0'):549.0365600585938
('12', '2'):620.758056640625
('4', '2'):4503.265625
('10', '1'):7725.15869140625
('9', '2'):16987.939453125
('11', '2'):17614.193359375
('15', '0'):46538.22265625

('14', '0'):55.97795486450195
('4', '1'):121.11122131347656
('9', '0'):147.80117797851562
('8', '0'):153.85446166992188
('4', '0'):254.5961456298828
('9', '1'):301.32647705078125
('11', '0'):432.68670654296875
('12', '2'):483.29876708984375
('4', '2'):4550.740234375
('10', '1'):8608.724609375
('9', '2'):17070.57421875
('11', '2'):17881.18359375
('15', '0'):46779.8984375

('14', '0'):61.90927505493164
('4', '1'):131.37017822265625
('9', '0'):162.2364959716797
('8', '0'):176.5405731201172
('4', '0'):271.0112609863281
('9', '1'):319.21142578125
('11', '0'):490.3544921875
('12', '2'):529.9127807617188
('4', '2'):4593.72265625
('10', '1'):9402.6767578125
('9', '2'):17168.552734375
('11', '2'):18143.224609375
('15', '0'):47008.38671875

('14', '0'):71.55925750732422
('4', '1'):154.87234497070312
('9', '0'):173.72433471679688
('8', '0'):196.50196838378906
('4', '0'):302.93212890625
('9', '1'):369.26751708984375
('11', '0'):532.8479614257812
('12', '2'):622.1370849609375
('4', '2'):4630.11083984375
('10', '1'):9942.1259765625
('9', '2'):17246.912109375
('11', '2'):18336.583984375
('15', '0'):47182.51953125

('14', '0'):58.139244079589844
('4', '1'):131.95738220214844
('9', '0'):137.77940368652344
('8', '0'):161.0335693359375
('4', '0'):252.36441040039062
('9', '1'):304.5721130371094
('11', '0'):488.42681884765625
('12', '2'):518.999267578125
('4', '2'):4662.439453125
('10', '1'):10549.48046875
('9', '2'):17334.4921875
('11', '2'):18521.14453125
('15', '0'):47398.734375

('14', '0'):52.38361740112305
('4', '1'):109.61666870117188
('9', '0'):130.5267791748047
('8', '0'):151.32431030273438
('4', '0'):230.2382049560547
('9', '1'):263.8926086425781
('11', '0'):430.0582580566406
('12', '2'):459.67034912109375
('4', '2'):4704.0263671875
('10', '1'):11206.4111328125
('9', '2'):17434.96484375
('11', '2'):18724.31640625
('15', '0'):47627.1953125

('14', '0'):43.804054260253906
('4', '1'):130.39097595214844
('9', '0'):147.6506805419922
('8', '0'):167.6808319091797
('4', '0'):260.01336669921875
('9', '1'):282.1836242675781
('11', '0'):468.8510437011719
('12', '2'):494.1029968261719
('4', '2'):4751.33154296875
('10', '1'):11830.28125
('9', '2'):17517.583984375
('11', '2'):18966.51953125
('15', '0'):47843.7890625

('14', '0'):50.67055892944336
('4', '1'):111.31015014648438
('9', '0'):148.01303100585938
('8', '0'):150.56968688964844
('4', '0'):221.6971893310547
('9', '1'):253.0732421875
('11', '0'):397.4590759277344
('12', '2'):458.9281921386719
('4', '2'):4786.05615234375
('10', '1'):12381.0087890625
('9', '2'):17604.021484375
('11', '2'):19217.29296875
('15', '0'):48012.53515625

('14', '0'):71.15320587158203
('4', '1'):174.43621826171875
('9', '0'):202.00648498535156
('8', '0'):229.7708282470703
('4', '0'):355.0962219238281
('9', '1'):399.8118896484375
('11', '0'):646.6019287109375
('12', '2'):687.07373046875
('4', '2'):4842.32861328125
('10', '1'):13017.201171875
('9', '2'):17692.35546875
('11', '2'):19450.626953125
('15', '0'):48234.1953125

('14', '0'):49.67851257324219
('4', '1'):109.48542022705078
('9', '0'):134.64122009277344
('8', '0'):150.1278076171875
('4', '0'):225.3238067626953
('9', '1'):247.3162078857422
('11', '0'):386.6166687011719
('12', '2'):454.4501037597656
('4', '2'):4878.59814453125
('10', '1'):13505.919921875
('9', '2'):17778.900390625
('11', '2'):19682.6015625
('15', '0'):48424.01953125

('14', '0'):61.0347900390625
('4', '1'):158.10687255859375
('9', '0'):190.07723999023438
('8', '0'):202.23794555664062
('4', '0'):302.6597595214844
('9', '1'):322.895751953125
('11', '0'):574.9472045898438
('12', '2'):583.8233032226562
('4', '2'):4924.05126953125
('10', '1'):13976.7451171875
('9', '2'):17867.94140625
('11', '2'):19911.740234375
('15', '0'):48651.96484375

('14', '0'):70.46435546875
('9', '0'):201.50169372558594
('4', '1'):202.9099578857422
('8', '0'):262.77545166015625
('4', '0'):417.51849365234375
('9', '1'):424.3634948730469
('11', '0'):716.3494262695312
('12', '2'):727.52099609375
('4', '2'):4956.98681640625
('10', '1'):14428.03515625
('9', '2'):17939.828125
('11', '2'):20096.783203125
('15', '0'):48855.52734375

('14', '0'):65.40188598632812
('4', '1'):137.84579467773438
('9', '0'):164.571044921875
('8', '0'):186.5369873046875
('4', '0'):269.95208740234375
('9', '1'):328.6118469238281
('11', '0'):529.96923828125
('12', '2'):552.6273803710938
('4', '2'):4989.4248046875
('10', '1'):14875.6337890625
('9', '2'):18042.982421875
('11', '2'):20304.603515625
('15', '0'):49098.9296875

('14', '0'):48.725616455078125
('4', '1'):125.13597106933594
('8', '0'):147.22300720214844
('9', '0'):148.6904296875
('4', '0'):260.1380310058594
('9', '1'):285.6996765136719
('12', '2'):461.02972412109375
('11', '0'):466.00048828125
('4', '2'):5030.9189453125
('10', '1'):15322.7685546875
('9', '2'):18118.86328125
('11', '2'):20578.392578125
('15', '0'):49336.1015625

('14', '0'):58.0958137512207
('4', '1'):135.18096923828125
('9', '0'):151.7414093017578
('8', '0'):177.17552185058594
('4', '0'):267.9146728515625
('9', '1'):279.8434753417969
('11', '0'):468.1575012207031
('12', '2'):543.024169921875
('4', '2'):5081.1513671875
('10', '1'):15795.48046875
('9', '2'):18193.677734375
('11', '2'):20720.28515625
('15', '0'):49533.36328125

('14', '0'):62.59882736206055
('4', '1'):141.4421844482422
('9', '0'):168.00379943847656
('8', '0'):190.9090576171875
('4', '0'):273.1488037109375
('9', '1'):321.4697570800781
('11', '0'):532.5773315429688
('12', '2'):565.3824462890625
('4', '2'):5106.5205078125
('10', '1'):16224.6025390625
('9', '2'):18273.23046875
('11', '2'):20930.5625
('15', '0'):49715.58984375

('14', '0'):58.02715301513672
('4', '1'):130.70648193359375
('9', '0'):140.27371215820312
('8', '0'):166.2526092529297
('4', '0'):251.7432403564453
('9', '1'):272.53375244140625
('11', '0'):443.7312316894531
('12', '2'):494.646240234375
('4', '2'):5144.3759765625
('10', '1'):16624.755859375
('9', '2'):18344.931640625
('11', '2'):21159.939453125
('15', '0'):49962.80859375

('14', '0'):67.40501403808594
('4', '1'):129.5513153076172
('9', '0'):173.65025329589844
('8', '0'):182.30157470703125
('4', '0'):258.57391357421875
('9', '1'):301.3782653808594
('11', '0'):481.9033203125
('12', '2'):551.076171875
('4', '2'):5176.52490234375
('10', '1'):17093.3046875
('9', '2'):18437.6640625
('11', '2'):21298.69140625
('15', '0'):50119.9453125

('14', '0'):46.24372863769531
('4', '1'):100.11941528320312
('9', '0'):111.45272827148438
('8', '0'):132.65516662597656
('4', '0'):187.22637939453125
('9', '1'):217.35414123535156
('11', '0'):365.1243896484375
('12', '2'):381.6294860839844
('4', '2'):5215.2802734375
('10', '1'):17392.71484375
('9', '2'):18499.556640625
('11', '2'):21480.115234375
('15', '0'):50330.80078125

('14', '0'):85.58389282226562
('4', '1'):169.4262237548828
('9', '0'):198.0565643310547
('8', '0'):236.02828979492188
('4', '0'):312.77227783203125
('9', '1'):403.6248779296875
('11', '0'):628.2509765625
('12', '2'):662.1585083007812
('4', '2'):5266.14404296875
('10', '1'):17783.67578125
('9', '2'):18571.54296875
('11', '2'):21660.703125
('15', '0'):50561.65234375

('14', '0'):64.9135513305664
('4', '1'):182.2779083251953
('9', '0'):196.63604736328125
('8', '0'):224.43797302246094
('4', '0'):346.92559814453125
('9', '1'):381.1529541015625
('11', '0'):621.8428955078125
('12', '2'):668.2649536132812
('4', '2'):5298.79443359375
('10', '1'):18113.94140625
('9', '2'):18652.998046875
('11', '2'):21820.33203125
('15', '0'):50743.4296875

('14', '0'):62.84101104736328
('4', '1'):127.17367553710938
('9', '0'):143.82217407226562
('8', '0'):163.4042205810547
('4', '0'):249.11190795898438
('9', '1'):269.70013427734375
('11', '0'):442.43829345703125
('12', '2'):504.28741455078125
('4', '2'):5321.11865234375
('10', '1'):18395.52734375
('9', '2'):18731.87109375
('11', '2'):21979.44921875
('15', '0'):50953.37890625

('14', '0'):77.0105972290039
('4', '1'):194.71038818359375
('9', '0'):203.25448608398438
('8', '0'):221.4727020263672
('4', '0'):356.13330078125
('9', '1'):375.7166748046875
('11', '0'):654.5886840820312
('12', '2'):701.0753173828125
('4', '2'):5363.8291015625
('9', '2'):18818.228515625
('10', '1'):18818.6796875
('11', '2'):22182.923828125
('15', '0'):51169.5078125

('14', '0'):73.21971893310547
('4', '1'):147.9894561767578
('9', '0'):179.70108032226562
('8', '0'):198.23910522460938
('4', '0'):277.8298034667969
('9', '1'):345.9764099121094
('11', '0'):526.6778564453125
('12', '2'):574.6593627929688
('4', '2'):5390.6484375
('9', '2'):18876.29296875
('10', '1'):19163.7890625
('11', '2'):22366.22265625
('15', '0'):51331.70703125

('14', '0'):73.09754943847656
('4', '1'):173.11050415039062
('9', '0'):203.2200469970703
('8', '0'):218.6164093017578
('4', '0'):312.4264831542969
('9', '1'):362.7532043457031
('11', '0'):593.9074096679688
('12', '2'):624.0159301757812
('4', '2'):5420.86962890625
('9', '2'):18950.578125
('10', '1'):19474.431640625
('11', '2'):22578.77734375
('15', '0'):51543.76171875

('14', '0'):75.96258544921875
('4', '1'):207.00039672851562
('9', '0'):220.65699768066406
('8', '0'):241.32223510742188
('4', '0'):400.56842041015625
('9', '1'):410.1416015625
('12', '2'):698.9578247070312
('11', '0'):707.651123046875
('4', '2'):5458.41796875
('9', '2'):19024.818359375
('10', '1'):19809.23828125
('11', '2'):22736.48046875
('15', '0'):51799.9765625

('14', '0'):48.249080657958984
('4', '1'):130.64102172851562
('9', '0'):140.5727996826172
('8', '0'):170.93214416503906
('4', '0'):255.83876037597656
('9', '1'):272.0028991699219
('12', '2'):461.91046142578125
('11', '0'):478.4898986816406
('4', '2'):5494.68408203125
('9', '2'):19093.6484375
('10', '1'):20153.876953125
('11', '2'):22905.3125
('15', '0'):52005.5859375

('14', '0'):43.1757926940918
('4', '1'):104.97592163085938
('9', '0'):122.84452056884766
('8', '0'):137.6637725830078
('4', '0'):194.69146728515625
('9', '1'):225.11807250976562
('11', '0'):356.4277648925781
('12', '2'):413.4202880859375
('4', '2'):5537.1962890625
('9', '2'):19177.1015625
('10', '1'):20489.189453125
('11', '2'):23029.8125
('15', '0'):52256.59375

('14', '0'):51.497196197509766
('4', '1'):145.5960693359375
('9', '0'):156.8084716796875
('8', '0'):182.8103790283203
('4', '0'):287.764892578125
('9', '1'):304.867431640625
('11', '0'):470.6329040527344
('12', '2'):542.0684814453125
('4', '2'):5578.7041015625
('9', '2'):19254.87890625
('10', '1'):20845.62890625
('11', '2'):23203.919921875
('15', '0'):52446.265625

('14', '0'):50.48439025878906
('4', '1'):124.18000030517578
('9', '0'):142.63584899902344
('8', '0'):157.9287567138672
('4', '0'):221.57398986816406
('9', '1'):253.37771606445312
('11', '0'):409.4794006347656
('12', '2'):462.6573181152344
('4', '2'):5621.056640625
('9', '2'):19354.5078125
('10', '1'):21163.0234375
('11', '2'):23376.001953125
('15', '0'):52648.5234375

('14', '0'):55.802589416503906
('4', '1'):129.7945556640625
('9', '0'):161.0855255126953
('8', '0'):177.77008056640625
('4', '0'):236.93460083007812
('9', '1'):304.51483154296875
('11', '0'):477.03997802734375
('12', '2'):524.193115234375
('4', '2'):5656.39111328125
('9', '2'):19434.482421875
('10', '1'):21474.3828125
('11', '2'):23573.4609375
('15', '0'):52895.58203125

('14', '0'):52.772010803222656
('4', '1'):117.5861587524414
('9', '0'):133.10482788085938
('8', '0'):154.7155303955078
('4', '0'):219.8927764892578
('9', '1'):252.2159881591797
('11', '0'):421.7214050292969
('12', '2'):441.5924072265625
('4', '2'):5686.078125
('9', '2'):19514.4375
('10', '1'):21737.7578125
('11', '2'):23750.37109375
('15', '0'):53098.5859375

('14', '0'):63.125083923339844
('4', '1'):143.3553009033203
('9', '0'):165.4133758544922
('8', '0'):190.53355407714844
('4', '0'):270.7143859863281
('9', '1'):329.0751647949219
('11', '0'):474.00341796875
('12', '2'):581.4871215820312
('4', '2'):5712.89404296875
('9', '2'):19558.130859375
('10', '1'):22031.234375
('11', '2'):23882.072265625
('15', '0'):53286.859375

('14', '0'):38.72370529174805
('4', '1'):89.56389617919922
('9', '0'):94.8282699584961
('8', '0'):114.75293731689453
('4', '0'):173.6495819091797
('9', '1'):183.1016845703125
('12', '2'):307.482177734375
('11', '0'):310.53839111328125
('4', '2'):5754.6650390625
('9', '2'):19635.365234375
('10', '1'):22295.15234375
('11', '2'):24074.1796875
('15', '0'):53498.26953125

('14', '0'):62.632144927978516
('4', '1'):143.89353942871094
('9', '0'):169.12034606933594
('8', '0'):200.16943359375
('4', '0'):265.6729736328125
('9', '1'):319.0195007324219
('11', '0'):484.7890625
('12', '2'):527.611328125
('4', '2'):5793.4833984375
('9', '2'):19710.34375
('10', '1'):22598.662109375
('11', '2'):24184.291015625
('15', '0'):53700.80078125

('14', '0'):48.715248107910156
('4', '1'):142.4088134765625
('9', '0'):158.97064208984375
('8', '0'):183.42831420898438
('4', '0'):278.3004455566406
('9', '1'):313.7413024902344
('11', '0'):474.400146484375
('12', '2'):556.6690063476562
('4', '2'):5831.13232421875
('9', '2'):19789.474609375
('10', '1'):22889.291015625
('11', '2'):24394.453125
('15', '0'):53917.36328125

('14', '0'):81.71329498291016
('4', '1'):195.24119567871094
('9', '0'):221.82691955566406
('8', '0'):258.90716552734375
('4', '0'):382.25262451171875
('9', '1'):443.1988525390625
('12', '2'):717.2784423828125
('11', '0'):717.3671264648438
('4', '2'):5864.39501953125
('9', '2'):19869.482421875
('10', '1'):23212.22265625
('11', '2'):24526.947265625
('15', '0'):54132.125

('14', '0'):38.01838684082031
('4', '1'):105.73993682861328
('9', '0'):118.19804382324219
('8', '0'):141.44036865234375
('4', '0'):200.4204559326172
('9', '1'):222.2840576171875
('11', '0'):353.95111083984375
('12', '2'):402.81488037109375
('4', '2'):5910.52783203125
('9', '2'):19972.9609375
('10', '1'):23524.248046875
('11', '2'):24728.27734375
('15', '0'):54381.34375

('14', '0'):43.080936431884766
('4', '1'):131.7197723388672
('9', '0'):169.93148803710938
('8', '0'):184.5615234375
('4', '0'):254.9936981201172
('9', '1'):298.8457336425781
('11', '0'):424.4076843261719
('12', '2'):494.0214538574219
('4', '2'):5934.58251953125
('9', '2'):20043.720703125
('10', '1'):23728.78515625
('11', '2'):24928.05859375
('15', '0'):54649.359375

('14', '0'):67.08053588867188
('4', '1'):179.73977661132812
('9', '0'):221.34066772460938
('8', '0'):239.81777954101562
('4', '0'):335.210693359375
('9', '1'):400.6858825683594
('11', '0'):615.0208740234375
('12', '2'):681.2314453125
('4', '2'):5974.2080078125
('9', '2'):20105.63671875
('10', '1'):23991.724609375
('11', '2'):25055.349609375
('15', '0'):54802.53125

('14', '0'):63.94438171386719
('4', '1'):167.32240295410156
('9', '0'):197.15135192871094
('8', '0'):221.5679931640625
('4', '0'):332.96484375
('9', '1'):365.1547546386719
('11', '0'):585.4591674804688
('12', '2'):633.2404174804688
('4', '2'):6005.9677734375
('9', '2'):20172.7734375
('10', '1'):24258.8515625
('11', '2'):25195.53515625
('15', '0'):55016.19140625

('14', '0'):65.27437591552734
('4', '1'):190.26622009277344
('9', '0'):207.90794372558594
('8', '0'):234.88722229003906
('4', '0'):374.43829345703125
('9', '1'):395.4910583496094
('11', '0'):618.7887573242188
('12', '2'):662.2831420898438
('4', '2'):6039.49560546875
('9', '2'):20246.13671875
('10', '1'):24518.96484375
('11', '2'):25303.68359375
('15', '0'):55210.390625

('14', '0'):39.090579986572266
('4', '1'):125.3952407836914
('9', '0'):145.87863159179688
('8', '0'):162.14036560058594
('4', '0'):237.81553649902344
('9', '1'):284.53570556640625
('11', '0'):381.6443176269531
('12', '2'):459.40673828125
('4', '2'):6064.45361328125
('9', '2'):20311.283203125
('10', '1'):24726.40625
('11', '2'):25432.291015625
('15', '0'):55363.62109375

('14', '0'):51.83393478393555
('4', '1'):129.8697967529297
('9', '0'):151.1332244873047
('8', '0'):178.91790771484375
('4', '0'):246.49331665039062
('9', '1'):289.9705505371094
('11', '0'):454.4557800292969
('12', '2'):461.8909606933594
('4', '2'):6083.6962890625
('9', '2'):20379.11328125
('10', '1'):24971.943359375
('11', '2'):25566.994140625
('15', '0'):55526.54296875

('14', '0'):50.04582595825195
('4', '1'):154.18406677246094
('9', '0'):191.650146484375
('8', '0'):204.1270294189453
('4', '0'):286.76763916015625
('9', '1'):306.6175842285156
('11', '0'):534.1600341796875
('12', '2'):583.7770385742188
('4', '2'):6110.10302734375
('9', '2'):20449.73828125
('10', '1'):25177.744140625
('11', '2'):25713.494140625
('15', '0'):55691.984375

('14', '0'):38.41138458251953
('4', '1'):120.13463592529297
('9', '0'):143.5675506591797
('8', '0'):146.36622619628906
('4', '0'):229.50669860839844
('9', '1'):258.5311279296875
('11', '0'):403.9241638183594
('12', '2'):420.70050048828125
('4', '2'):6138.3583984375
('9', '2'):20513.44921875
('10', '1'):25469.720703125
('11', '2'):25861.802734375
('15', '0'):55913.49609375

('4', '1'):163.24659729003906
('9', '0'):170.92556762695312
('8', '0'):202.763671875
('4', '0'):304.77569580078125
('9', '1'):338.9621276855469
('2', '0'):394.7445983886719
('11', '0'):554.3710327148438
('12', '2'):570.2437133789062
('4', '2'):6163.5732421875
('9', '2'):20573.8515625
('10', '1'):25705.30078125
('11', '2'):25939.81640625
('15', '0'):56138.5859375

('4', '1'):117.28868865966797
('9', '0'):142.66705322265625
('8', '0'):158.08831787109375
('4', '0'):218.212890625
('9', '1'):259.8505859375
('12', '2'):416.3424377441406
('11', '0'):427.3852844238281
('2', '0'):555.5147705078125
('4', '2'):6190.13671875
('9', '2'):20627.740234375
('10', '1'):25913.740234375
('11', '2'):26070.9609375
('15', '0'):56280.984375

('4', '1'):137.95596313476562
('9', '0'):170.53421020507812
('8', '0'):195.8536834716797
('4', '0'):285.2233581542969
('9', '1'):309.2192077636719
('11', '0'):497.8832702636719
('12', '2'):527.7147216796875
('2', '0'):629.2593383789062
('4', '2'):6210.19921875
('9', '2'):20658.62109375
('10', '1'):26079.724609375
('11', '2'):26188.73046875
('15', '0'):56451.1875

('4', '1'):99.940185546875
('9', '0'):140.10260009765625
('8', '0'):145.1414794921875
('4', '0'):184.36605834960938
('9', '1'):229.9791717529297
('12', '2'):373.19891357421875
('11', '0'):385.7496337890625
('2', '0'):750.2263793945312
('4', '2'):6234.775390625
('9', '2'):20723.490234375
('10', '1'):26310.4140625
('11', '2'):26332.685546875
('15', '0'):56627.453125

('4', '1'):186.60438537597656
('9', '0'):192.1754608154297
('8', '0'):222.3622589111328
('4', '0'):335.349365234375
('9', '1'):380.2980041503906
('11', '0'):589.19580078125
('12', '2'):619.7432250976562
('2', '0'):836.0692749023438
('4', '2'):6249.52587890625
('9', '2'):20788.267578125
('11', '2'):26472.359375
('10', '1'):26560.939453125
('15', '0'):56728.9140625

('4', '1'):56.08331298828125
('9', '0'):58.27022933959961
('8', '0'):72.89765930175781
('4', '0'):110.15483093261719
('9', '1'):118.3382339477539
('11', '0'):187.23757934570312
('12', '2'):200.82208251953125
('2', '0'):918.9402465820312
('4', '2'):6279.1826171875
('9', '2'):20853.595703125
('11', '2'):26584.48828125
('10', '1'):26821.92578125
('15', '0'):56850.3046875

('4', '1'):125.43388366699219
('9', '0'):151.96295166015625
('8', '0'):169.3977813720703
('4', '0'):225.9793243408203
('9', '1'):251.48606872558594
('11', '0'):431.0867614746094
('12', '2'):450.0216369628906
('2', '0'):987.7042236328125
('4', '2'):6309.59375
('9', '2'):20918.638671875
('11', '2'):26709.55078125
('10', '1'):27038.158203125
('15', '0'):57002.109375

('4', '1'):157.97927856445312
('9', '0'):181.1552276611328
('8', '0'):191.5897674560547
('4', '0'):301.21783447265625
('9', '1'):316.1605224609375
('11', '0'):489.9160461425781
('12', '2'):560.8728637695312
('2', '0'):1056.270751953125
('4', '2'):6349.5380859375
('9', '2'):20977.326171875
('11', '2'):26861.91015625
('10', '1'):27325.552734375
('15', '0'):57177.41015625

('4', '1'):193.9193572998047
('9', '0'):205.55702209472656
('8', '0'):227.03573608398438
('4', '0'):341.9159240722656
('9', '1'):353.6530456542969
('11', '0'):628.6170654296875
('12', '2'):633.4674682617188
('2', '0'):1124.175048828125
('4', '2'):6395.3408203125
('9', '2'):21046.462890625
('11', '2'):27018.96484375
('10', '1'):27565.048828125
('15', '0'):57308.2734375

('4', '1'):123.06046295166016
('9', '0'):167.84051513671875
('8', '0'):184.80697631835938
('4', '0'):228.97836303710938
('9', '1'):289.98345947265625
('11', '0'):449.5220031738281
('12', '2'):465.283447265625
('2', '0'):1172.342529296875
('4', '2'):6425.701171875
('9', '2'):21106.763671875
('11', '2'):27185.5078125
('10', '1'):27849.8984375
('15', '0'):57481.15234375

('4', '1'):155.97039794921875
('9', '0'):180.94049072265625
('8', '0'):213.2661895751953
('4', '0'):299.4716796875
('9', '1'):360.28924560546875
('11', '0'):522.2316284179688
('12', '2'):560.9942016601562
('2', '0'):1264.460205078125
('4', '2'):6470.45068359375
('9', '2'):21187.482421875
('11', '2'):27418.24609375
('10', '1'):28129.1328125
('15', '0'):57674.8125

('4', '1'):221.89736938476562
('9', '0'):254.66397094726562
('8', '0'):284.06298828125
('4', '0'):396.3170471191406
('9', '1'):436.4922790527344
('11', '0'):744.9016723632812
('12', '2'):748.0442504882812
('2', '0'):1347.260009765625
('4', '2'):6493.478515625
('9', '2'):21262.83984375
('11', '2'):27596.025390625
('10', '1'):28447.498046875
('15', '0'):57891.7578125

('4', '1'):144.8569793701172
('9', '0'):180.86761474609375
('8', '0'):196.97833251953125
('4', '0'):287.9007568359375
('9', '1'):292.73150634765625
('12', '2'):492.74554443359375
('11', '0'):509.1994934082031
('2', '0'):1401.7130126953125
('4', '2'):6525.5517578125
('9', '2'):21330.48046875
('11', '2'):27762.71484375
('10', '1'):28747.427734375
('15', '0'):58037.0703125

('4', '1'):142.0576629638672
('9', '0'):168.19227600097656
('8', '0'):193.9157257080078
('4', '0'):254.92462158203125
('9', '1'):278.13726806640625
('11', '0'):467.89654541015625
('12', '2'):522.9492797851562
('2', '0'):1455.9503173828125
('4', '2'):6546.755859375
('9', '2'):21384.73828125
('11', '2'):27857.15234375
('10', '1'):28940.537109375
('15', '0'):58224.734375

('4', '1'):153.21200561523438
('9', '0'):186.08006286621094
('8', '0'):202.12176513671875
('4', '0'):284.92730712890625
('9', '1'):340.3620910644531
('11', '0'):501.9743957519531
('12', '2'):585.4217529296875
('2', '0'):1524.792724609375
('4', '2'):6583.22119140625
('9', '2'):21470.849609375
('11', '2'):28102.765625
('10', '1'):29262.0
('15', '0'):58401.71875

('4', '1'):156.5167999267578
('9', '0'):187.0222930908203
('8', '0'):200.8121795654297
('4', '0'):286.45318603515625
('9', '1'):301.7584533691406
('11', '0'):508.74755859375
('12', '2'):540.2723999023438
('2', '0'):1567.7266845703125
('4', '2'):6611.9619140625
('9', '2'):21547.447265625
('11', '2'):28276.955078125
('10', '1'):29528.068359375
('15', '0'):58562.546875

('4', '1'):129.87091064453125
('9', '0'):146.9130096435547
('8', '0'):158.5588836669922
('4', '0'):228.27337646484375
('9', '1'):255.8526153564453
('11', '0'):411.96636962890625
('12', '2'):435.22235107421875
('2', '0'):1621.23828125
('4', '2'):6656.2734375
('9', '2'):21620.16015625
('11', '2'):28552.00390625
('10', '1'):29846.64453125
('15', '0'):58773.9921875

('4', '1'):171.06942749023438
('9', '0'):197.42782592773438
('8', '0'):212.31930541992188
('4', '0'):316.5231018066406
('9', '1'):329.1090087890625
('11', '0'):510.07647705078125
('12', '2'):638.42578125
('2', '0'):1660.3173828125
('4', '2'):6689.75244140625
('9', '2'):21701.6796875
('11', '2'):28769.015625
('10', '1'):30148.423828125
('15', '0'):59018.77734375

('4', '1'):172.48712158203125
('9', '0'):176.8370361328125
('8', '0'):197.17774963378906
('4', '0'):333.7467041015625
('9', '1'):342.9940490722656
('11', '0'):517.3663940429688
('12', '2'):554.9561767578125
('2', '0'):1706.6541748046875
('4', '2'):6722.7060546875
('9', '2'):21779.892578125
('11', '2'):28914.53125
('10', '1'):30444.369140625
('15', '0'):59196.07421875

('4', '1'):112.50314331054688
('9', '0'):135.64796447753906
('8', '0'):142.82479858398438
('4', '0'):198.14483642578125
('9', '1'):219.43222045898438
('12', '2'):349.0337829589844
('11', '0'):365.8369140625
('2', '0'):1768.64501953125
('4', '2'):6753.89697265625
('9', '2'):21866.345703125
('11', '2'):29090.0546875
('10', '1'):30722.447265625
('15', '0'):59422.109375

('4', '1'):196.19520568847656
('9', '0'):204.31591796875
('8', '0'):232.47003173828125
